node_id,x,y
0,0.0,0.0
1,0.0,36.795181
2,0.0,69.222566
3,0.0,100.99725
4,0.0,140.968001
5,0.0,177.522234
6,0.0,208.947324
7,0.0,245.70488
8,0.0,273.932675
9,0.0,307.809912
10,0.0,346.410162
11,25.992128,124.528359
12,26.111178,296.631912
13,26.426817,153.971683
14,27.880874,48.926216
15,28.042938,17.320508
16,28.952832,221.205808
17,29.260091,363.73067
18,29.77035,263.375888
19,31.632731,329.645775
20,31.787481,189.150328
21,32.597964,86.811773
22,56.169982,170.842205
23,56.375229,273.243358
24,58.27516,36.579406
25,59.070063,142.862983
26,59.208893,312.482758
27,59.632036,204.494451
28,59.712364,346.410162
29,59.916032,72.972174
30,60.237711,102.711883
31,62.604625,245.113417
32,62.816831,0.0
33,86.506492,192.895927
34,87.307498,17.320508
35,88.144758,153.831474
36,88.365023,83.029063
37,89.192386,261.726739
38,89.968847,295.576546
39,90.282878,327.219883
40,91.11314,363.73067
41,91.194849,221.091342
42,91.636036,54.129156
43,94.2171,125.197074
44,115.791551,71.006575
45,115.935915,315.832739
46,116.026628,208.855535
47,118.159681,346.410162
48,118.87552,102.423562
49,119.073822,241.493303
50,119.650877,136.153872
51,120.639489,31.529339
52,120.71904,272.91822
53,121.4137,174.358324
54,124.112831,0.0
55,147.172121,47.776594
56,147.520574,17.320508
57,148.000449,257.800204
58,148.099021,298.369842
59,149.09674,191.838762
60,150.436309,363.73067
61,151.063304,86.094319
62,151.388081,120.494694
63,151.424449,229.060759
64,152.32257,155.100751
65,154.317804,326.112955
66,175.761053,72.788988
67,176.715128,346.410162
68,177.285655,274.508474
69,178.707082,171.806147
70,179.037217,208.41671
71,179.201705,35.411391
72,180.370262,314.336429
73,181.413999,134.841733
74,182.626693,102.284311
75,182.770342,240.805827
76,184.063134,0.0
77,206.025729,51.526525
78,206.423778,227.93295
79,206.646731,119.162115
80,207.724986,326.04872
81,209.54051,295.409147
82,209.759072,363.73067
83,210.171427,154.655865
84,210.354074,194.545558
85,210.801588,85.016143
86,214.146188,17.320508
87,214.174478,257.383211
88,237.059625,65.749556
89,238.166791,0.0
90,239.062509,276.077174
91,239.167406,239.730889
92,239.521092,346.410162
93,240.22897,176.204976
94,240.257358,102.949721
95,240.437333,313.424701
96,241.856938,136.913969
97,242.033154,30.664885
98,243.746787,209.838184
99,265.704608,55.608966
100,268.093929,17.320508
101,268.573019,259.296686
102,268.690421,151.757928
103,269.981819,85.315002
104,270.508285,186.295181
105,271.030907,326.970294
106,271.134421,363.73067
107,271.176656,221.279323
108,271.728837,125.545822
109,272.017612,293.412319
110,300.0,0.0
111,300.0,32.742364
112,300.0,71.216997
113,300.0,102.689722
114,300.0,135.317736
115,300.0,171.672988
116,300.0,211.412422
117,300.0,246.400311
118,300.0,277.524789
119,300.0,315.955173
120,300.0,346.410162
