node_id,x,y
0,0.0,0.0
1,0.0,38.739593
2,0.0,69.111161
3,0.0,101.282076
4,0.0,140.475503
5,0.0,173.064887
6,0.0,203.856005
7,0.0,243.821561
8,0.0,273.471551
9,0.0,309.228925
10,0.0,346.410162
11,25.32868,47.343841
12,25.918025,259.414169
13,30.641703,84.08832
14,31.03222,293.950024
15,31.523088,363.73067
16,32.456883,156.444214
17,32.691581,188.410465
18,33.370731,332.371965
19,33.766926,17.320508
20,35.203472,121.080439
21,35.280522,227.208892
22,54.959367,107.845715
23,55.67492,139.106858
24,55.80423,210.990401
25,56.71683,72.821579
26,57.21229,0.0
27,57.897835,30.459929
28,59.278594,277.103332
29,60.059092,173.636025
30,62.163561,239.194589
31,63.151555,310.759299
32,63.420213,346.410162
33,84.726201,85.119794
34,85.805771,257.36912
35,86.153008,188.715371
36,87.419515,330.985133
37,88.931596,54.350652
38,89.05765,224.910369
39,89.141869,150.618318
40,90.152353,289.823219
41,91.115491,363.73067
42,93.161771,124.680289
43,94.86628,17.320508
44,114.693167,36.351247
45,115.186984,140.823706
46,115.409154,315.167532
47,121.395797,169.78307
48,122.259346,99.19617
49,122.277836,65.624181
50,122.369069,346.410162
51,122.613708,0.0
52,122.946654,209.191259
53,124.492722,240.900481
54,124.935241,274.151311
55,145.624981,17.320508
56,145.652074,86.39944
57,147.109031,156.779296
58,148.005552,222.849788
59,149.514271,117.055384
60,150.086429,188.325547
61,151.015471,294.761173
62,152.660387,363.73067
63,154.020759,261.605546
64,154.076795,54.810456
65,154.456763,332.235818
66,174.748824,70.723253
67,175.22593,103.979095
68,175.583485,317.012361
69,177.655036,138.972975
70,178.099164,278.452032
71,179.888711,243.06865
72,180.14679,203.143647
73,181.22052,346.410162
74,181.493403,0.0
75,183.215959,171.747917
76,184.997179,29.416432
77,204.795652,17.320508
78,205.207747,297.916222
79,205.866359,152.993071
80,206.291187,187.824742
81,208.151685,329.808676
82,211.880353,255.329571
83,212.699636,90.806833
84,212.85311,126.023598
85,214.21182,49.695095
86,214.448097,227.369517
87,215.30049,363.73067
88,235.018546,68.285094
89,236.690196,141.747483
90,236.814874,237.896971
91,238.134964,108.665926
92,238.878542,307.827575
93,239.56354,346.410162
94,242.969199,0.0
95,243.239773,274.04218
96,244.20702,170.853258
97,244.718426,32.545013
98,245.289867,211.81724
99,265.213156,85.233057
100,265.233404,190.00638
101,265.431575,122.823786
102,266.794065,363.73067
103,269.003394,291.313143
104,270.291078,324.597641
105,271.748209,257.270552
106,271.807012,229.041185
107,273.104437,51.051604
108,273.431637,17.320508
109,274.255557,159.929311
110,300.0,0.0
111,300.0,38.404098
112,300.0,71.794631
113,300.0,98.950016
114,300.0,138.046225
115,300.0,174.849489
116,300.0,204.675173
117,300.0,239.710998
118,300.0,273.030931
119,300.0,311.830052
120,300.0,346.410162
