epoch,train_loss,val_loss,val_mae,val_r2
1,0.28792432447274524,0.2548154219985008,0.501324474811554,-117.91913604736328
2,0.2350266526142756,0.20207194238901138,0.44575485587120056,-93.23828125
3,0.1786902199188868,0.14237143099308014,0.37304818630218506,-65.3178939819336
4,0.11985428341560894,0.07181883789598942,0.2624000310897827,-32.35739517211914
5,0.05230835328499476,0.013067655265331268,0.1020994484424591,-5.010680675506592
6,0.022691577362517517,0.004756114620249718,0.05874567851424217,-1.3342504501342773
7,0.02651574607524607,0.0028933612047694623,0.04588828235864639,-0.41871416568756104
8,0.016629366359363,0.004690597183071077,0.05590379238128662,-1.1598241329193115
9,0.017268073900292318,0.005307754967361689,0.05950213223695755,-1.4404149055480957
10,0.019150405708286498,0.003305155667476356,0.04612773656845093,-0.5357750654220581
11,0.021743835363950994,0.0024235646123997867,0.041959069669246674,-0.1652597188949585
12,0.01607368037932449,0.002848121919669211,0.04374149814248085,-0.33393394947052
13,0.016690757461927004,0.004215799504891038,0.052755869925022125,-0.944047212600708
14,0.017704350252946217,0.0029840832576155663,0.04429961368441582,-0.39317333698272705
15,0.014230208678377999,0.003011593595147133,0.04432407394051552,-0.40467917919158936
16,0.016457084462874465,0.0033972840756177902,0.04661088064312935,-0.5748809576034546
17,0.01763443152109782,0.0027726676780730486,0.04310018941760063,-0.2986975908279419
18,0.017384760702649753,0.003145363531075418,0.044552337378263474,-0.4614396095275879
19,0.01854829267702169,0.003614765824750066,0.04814058542251587,-0.6706058979034424
20,0.023554226900968287,0.00271819019690156,0.042616091668605804,-0.273232102394104
21,0.018076079690621957,0.0023849891149438918,0.041692979633808136,-0.1362086534500122
22,0.011745787794805236,0.002961106598377228,0.04360243305563927,-0.3788759708404541
23,0.01570814369349844,0.0035416423343122005,0.04751403257250786,-0.6370645761489868
24,0.014768222683212824,0.0030281691579148173,0.043747611343860626,-0.40774476528167725
25,0.011546358828329377,0.0035601204726845026,0.04765947535634041,-0.6446592807769775
26,0.018142614358415205,0.0023514884524047375,0.041441045701503754,-0.11996579170227051
27,0.011701643053028319,0.002323928871192038,0.04090510681271553,-0.11886286735534668
28,0.012202843247602383,0.003535688389092684,0.047446109354496,-0.6332510709762573
29,0.018499308576186497,0.002335487341042608,0.04133991152048111,-0.1143108606338501
30,0.010876019666385319,0.0023323166533373296,0.041316043585538864,-0.11340987682342529
31,0.011964228573358722,0.0032803850481286645,0.04531741142272949,-0.5189933776855469
32,0.01771325297239754,0.002388330060057342,0.04158938676118851,-0.13277125358581543
33,0.013310648682009842,0.0025158453499898314,0.04187001287937164,-0.18358564376831055
34,0.016020477645927005,0.0025712301721796393,0.041921623051166534,-0.20629262924194336
35,0.014086803007456992,0.002306778624188155,0.041093770414590836,-0.10074281692504883
36,0.011048428610795073,0.002701177028939128,0.04209434986114502,-0.26178300380706787
37,0.01572544810672601,0.0024014845257624984,0.04145427420735359,-0.13429784774780273
38,0.010052110741121901,0.0026140010450035334,0.04181566461920738,-0.22260820865631104
39,0.009705305151227448,0.0022776630939915776,0.0407942458987236,-0.08877265453338623
40,0.008770752827533417,0.002873946214094758,0.042475469410419464,-0.33543121814727783
41,0.009246251183665462,0.0030404612189158797,0.043081771582365036,-0.40878593921661377
42,0.012867714640580945,0.0023688265355303884,0.041192177683115005,-0.11845183372497559
43,0.01338868722733524,0.002654440118931234,0.04172804579138756,-0.238608717918396
44,0.01096426853392687,0.0029827365651726723,0.04270472005009651,-0.38257884979248047
45,0.012662002402875159,0.0024130375823006034,0.04125255346298218,-0.135611891746521
46,0.012271084046612183,0.0029359323671087623,0.04250555858016014,-0.36170101165771484
47,0.012966666422370408,0.004658517311327159,0.05516374111175537,-1.1376254558563232
48,0.012955426445437802,0.0024650427512824535,0.041261784732341766,-0.15610694885253906
49,0.016674358630552888,0.0025601559318602085,0.04141181334853172,-0.1964331865310669
50,0.012311600510858826,0.0022836950956843793,0.04075484350323677,-0.08296871185302734
51,0.011766818274433414,0.0024258129415102303,0.04058260843157768,-0.17820608615875244
52,0.011047565792169835,0.004220417584292591,0.05235422030091286,-0.9383362531661987
53,0.013867601286619902,0.002706141909584403,0.041611652821302414,-0.2594386339187622
54,0.010720225102785561,0.002233761770185083,0.040365900844335556,-0.06412506103515625
55,0.010838309044225348,0.003365960204973817,0.045736268162727356,-0.5505132675170898
56,0.012608204399132066,0.00229388487059623,0.040388695895671844,-0.07987642288208008
57,0.013460295637034707,0.002252497593872249,0.040186695754528046,-0.06259477138519287
58,0.011075158344788684,0.002263461356051266,0.04019264504313469,-0.066436767578125
59,0.012986184020216266,0.0029772662092000246,0.042076874524354935,-0.37520337104797363
60,0.010702410557617744,0.002787105506286025,0.04110737517476082,-0.29069626331329346
61,0.010444355352471272,0.002179545001126826,0.0394393615424633,-0.04294919967651367
62,0.01074816741877132,0.00303112028632313,0.04249771311879158,-0.39901626110076904
63,0.011880873624856273,0.0031012550462037325,0.04324143007397652,-0.4309133291244507
64,0.008768628092689646,0.002333149197511375,0.04048750922083855,-0.09585464000701904
65,0.011443795662166344,0.0024400209076702595,0.040741611272096634,-0.14089465141296387
66,0.008422288991924789,0.0040989883709698915,0.05129324644804001,-0.8809205293655396
67,0.012358741420838568,0.00219913967885077,0.039948225021362305,-0.0448073148727417
68,0.009845047516541349,0.002228660916443914,0.040131356567144394,-0.05451536178588867
69,0.010600118302843638,0.0029087678994983435,0.04157700762152672,-0.3453524112701416
70,0.00961898412141535,0.0022787965135648847,0.03925705701112747,-0.10043692588806152
71,0.012435737117711041,0.0021875339443795383,0.03954309597611427,-0.047125816345214844
72,0.009634648811899953,0.0026186819886788726,0.04096374660730362,-0.2174360752105713
73,0.007996874628588557,0.002676523756235838,0.04105227068066597,-0.24274134635925293
74,0.010773300244990323,0.0023151107598096132,0.04033621400594711,-0.08725917339324951
75,0.010291819512430165,0.0022681327536702156,0.04017559066414833,-0.06789934635162354
76,0.009874882435219156,0.0031581599032506347,0.04375283420085907,-0.4557267427444458
77,0.01035471617554625,0.0024373355554416776,0.040540989488363266,-0.13795042037963867
78,0.008447050453267164,0.0022372069070115685,0.04003390297293663,-0.055261850357055664
79,0.008957730140537024,0.0021950987866148353,0.03985606133937836,-0.04041576385498047
80,0.009225619413579503,0.0022933249128982425,0.04027974605560303,-0.0784308910369873
81,0.00900373426783416,0.0025309849297627807,0.04070812836289406,-0.17846405506134033
82,0.013907419776337014,0.0022761879954487085,0.04015665128827095,-0.07064676284790039
83,0.011962298937659297,0.0031355712562799454,0.04354073479771614,-0.4454838037490845
84,0.008717684463287393,0.0026012446032837033,0.04082505777478218,-0.2091296911239624
85,0.010693703985048665,0.002870617201551795,0.04131154343485832,-0.328252911567688
86,0.009472141068221794,0.0034112882567569613,0.04608625918626785,-0.5700137615203857
