node_id,x,y
0,0.0,0.0
1,0.0,32.757561
2,0.0,75.416948
3,0.0,112.200838
4,0.0,148.092316
5,0.0,163.750053
6,0.0,217.158839
7,0.0,232.066731
8,0.0,268.825297
9,0.0,321.490034
10,0.0,346.410162
11,21.911636,226.798358
12,24.325507,338.362218
13,26.988732,162.049117
14,27.66578,264.096588
15,30.325358,288.762638
16,30.685153,52.780202
17,33.381794,363.73067
18,34.280237,196.847811
19,35.047969,17.320508
20,39.082979,131.340447
21,40.32582,80.365908
22,53.677761,214.854328
23,57.35977,102.750232
24,58.301291,0.0
25,58.883727,314.866963
26,62.19684,34.550844
27,64.823004,346.410162
28,65.576337,231.248109
29,68.305035,57.923118
30,69.022435,277.890531
31,71.101569,164.222149
32,71.468638,143.354998
33,77.955291,17.320508
34,80.960867,219.015625
35,81.305472,132.664966
36,87.528092,363.73067
37,89.813761,201.381141
38,93.897658,331.434714
39,94.991677,62.202293
40,95.241079,168.078462
41,96.352716,78.292422
42,96.801581,289.486417
43,99.24662,261.644829
44,109.921148,162.951128
45,110.521633,30.051247
46,110.631991,76.342798
47,114.554126,268.359719
48,118.932439,128.244483
49,119.500451,209.058024
50,124.32449,306.608704
51,126.819281,102.547053
52,129.203932,238.351789
53,129.409009,0.0
54,131.469181,346.410162
55,138.685773,227.252906
56,138.967737,294.91981
57,145.525014,60.712311
58,152.800774,322.192739
59,153.749702,17.320508
60,154.468617,363.73067
61,154.896452,179.79719
62,155.494989,74.908049
63,156.499459,153.163071
64,156.926695,263.438149
65,161.164141,121.783211
66,167.900535,172.664765
67,168.869763,248.623985
68,168.970688,76.15414
69,174.342171,44.432914
70,179.104399,203.446066
71,180.852435,148.02175
72,182.251899,99.922422
73,183.145217,346.410162
74,189.43856,0.0
75,190.862198,281.365884
76,191.920085,320.634035
77,200.345829,52.116472
78,202.455378,167.155812
79,204.497575,261.859616
80,204.804273,341.260546
81,205.71153,226.872981
82,207.389198,17.320508
83,209.425481,126.214502
84,209.960372,183.750549
85,210.579433,98.56798
86,219.860351,285.984363
87,220.958065,363.73067
88,230.654263,346.410162
89,230.925078,231.651809
90,232.721603,309.550703
91,235.170727,96.851968
92,236.082635,79.67526
93,236.948479,27.324579
94,241.179037,214.805055
95,241.946867,166.73438
96,244.428664,127.240302
97,248.684433,273.230536
98,251.708154,0.0
99,260.167656,262.017344
100,261.585627,95.977381
101,264.40655,232.149807
102,264.445285,193.139698
103,264.734177,17.320508
104,265.626315,58.882225
105,270.67589,336.937707
106,273.648394,363.73067
107,274.665681,151.729308
108,278.541143,305.834973
109,278.662338,119.416648
110,300.0,0.0
111,300.0,29.725132
112,300.0,72.665989
113,300.0,99.512759
114,300.0,145.182688
115,300.0,161.509479
116,300.0,214.321347
117,300.0,253.603556
118,300.0,265.842676
119,300.0,314.860793
120,300.0,346.410162
