node_id,x,y
0,0.0,0.0
1,0.0,30.13999
2,0.0,78.55621
3,0.0,103.214955
4,0.0,130.607969
5,0.0,172.301739
6,0.0,217.024018
7,0.0,252.801974
8,0.0,279.633446
9,0.0,314.18535
10,0.0,346.410162
11,21.614379,17.320508
12,22.463272,363.73067
13,22.650943,87.939136
14,22.911033,149.755165
15,27.054987,55.214759
16,28.125517,191.599482
17,28.40838,299.063197
18,31.994552,262.785652
19,33.463408,121.226832
20,37.224352,333.953338
21,38.661248,225.297526
22,49.645323,182.573994
23,50.357403,346.410162
24,50.828728,304.498196
25,50.977041,72.354433
26,54.306578,32.514443
27,55.401169,98.237916
28,57.261432,245.271457
29,60.197271,0.0
30,66.224352,201.705273
31,66.655537,268.425668
32,69.428073,141.145589
33,81.633708,81.030761
34,81.801201,265.021978
35,82.265563,221.578146
36,82.734841,199.032087
37,89.889027,331.347435
38,90.438714,160.671657
39,92.916037,52.10195
40,93.085014,363.73067
41,98.087282,295.647886
42,98.191721,130.072218
43,98.950778,17.320508
44,110.632136,240.769594
45,111.498958,278.470118
46,113.203459,76.378389
47,116.576915,40.467335
48,118.646395,102.932712
49,118.904463,319.021013
50,120.047756,138.754806
51,121.161879,0.0
52,122.910674,171.032364
53,128.143459,210.698428
54,128.594061,346.410162
55,140.251096,224.628705
56,140.684301,326.818858
57,141.868358,187.733959
58,142.887469,61.053654
59,145.997553,115.966279
60,153.773738,265.061301
61,154.373401,155.002589
62,154.616891,363.73067
63,155.693449,17.320508
64,158.690962,303.385829
65,160.280029,76.592096
66,170.508343,112.713969
67,174.377143,245.022649
68,174.535252,164.452201
69,174.799385,0.0
70,176.527354,346.410162
71,177.374715,145.336773
72,179.218807,267.524637
73,187.375018,31.050688
74,188.924136,312.151218
75,189.887613,215.795477
76,190.408655,72.790042
77,201.524749,297.720591
78,204.156434,52.904152
79,207.193812,149.210539
80,211.105587,118.849928
81,212.678679,262.604623
82,214.267883,185.55464
83,215.338807,363.73067
84,215.77925,17.320508
85,217.111346,330.922624
86,218.299068,231.881127
87,218.645783,96.690514
88,231.655977,270.771351
89,234.280038,75.809058
90,235.610002,171.971242
91,238.30732,37.781983
92,239.74783,303.418784
93,239.782102,134.809559
94,239.883668,205.603427
95,243.098167,346.410162
96,245.693445,97.781723
97,248.779163,0.0
98,250.214584,244.404605
99,260.670003,17.320508
100,264.370033,226.633231
101,267.593541,152.452799
102,268.323756,267.576086
103,270.410343,299.151701
104,270.590147,55.718448
105,271.655476,324.579708
106,272.776175,121.540643
107,275.405148,363.73067
108,276.281553,89.787524
109,280.313328,189.066815
110,300.0,0.0
111,300.0,29.404659
112,300.0,77.115315
113,300.0,107.676334
114,300.0,134.046868
115,300.0,172.06977
116,300.0,213.197659
117,300.0,249.23641
118,300.0,282.440912
119,300.0,302.768664
120,300.0,346.410162
