Architecture,Architecture_Key,Seed,Input_Dim,Graph_Feature_Dim,Epochs_Completed,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3 Residual,gcn3_residual,101,9,12,900,0.05677015870809555,0.0028874573211103696,0.002264217473566532,0.9529933333396912,0.0027015214984345433,0.0021436030510812998,0.9523111581802368,0.0026588359556254477,0.002188274171203375,0.5625489950180054
