,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,8.267033990705386e-06,0.002875245031419998,0.0022891550324857235,64.86282348632812,20964.126953125,0.9437090158462524
Validation,8.337409781233873e-06,0.0028874573211103696,0.002264217473566532,474.59881591796875,43875.58984375,0.9529933333396912
Test,7.29821840650402e-06,0.0027015214984345433,0.0021436030510812998,28.76308822631836,729.2115478515625,0.9523111581802368
