,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.569955869257683e-06,0.002751355278632275,0.0022093544248491526,133.85287475585938,75917.515625,0.950635552406311
Validation,9.067020982911345e-06,0.003011149445462869,0.0023793657310307026,52.260562896728516,2079.487060546875,0.9362457394599915
Test,8.592402991780546e-06,0.0029312800943923027,0.0023653905373066664,59.449180603027344,2809.932861328125,0.9399514198303223
