Architecture,Architecture_Key,Seed,Input_Dim,Graph_Feature_Dim,Epochs_Completed,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3 Residual Narrow LR Retune,gcn3_residual,11,9,12,900,0.05912698678672314,0.003011149445462869,0.0023793657310307026,0.9362457394599915,0.0029312800943923027,0.0023653905373066664,0.9399514198303223,0.002986195054119959,0.002574537880718708,0.44819873571395874
