node_id,x,y
0,0.0,0.0
1,0.0,31.049131
2,0.0,67.153123
3,0.0,103.05148
4,0.0,132.04232
5,0.0,171.296313
6,0.0,211.260393
7,0.0,238.620459
8,0.0,278.361384
9,0.0,312.245851
10,0.0,346.410162
11,22.918075,291.732954
12,23.567332,184.452316
13,23.937126,156.015357
14,25.113325,58.888942
15,26.908193,363.73067
16,30.101121,322.220172
17,31.5647,261.482407
18,32.393414,17.320508
19,33.944278,92.744707
20,33.964975,115.478837
21,36.167779,218.234964
22,52.472338,178.17307
23,53.042058,311.705607
24,54.024974,239.846966
25,55.82254,346.410162
26,56.723424,273.161742
27,59.674073,0.0
28,60.216036,213.747071
29,61.927031,41.503549
30,62.359828,96.483453
31,63.97402,131.001564
32,64.921573,67.371282
33,84.445263,224.958313
34,85.555768,86.078591
35,85.76344,334.030854
36,86.023302,149.675041
37,88.146516,51.886896
38,88.445373,125.463819
39,90.114814,192.06007
40,91.373499,17.320508
41,92.11969,289.3178
42,93.384299,363.73067
43,96.564287,260.333422
44,113.547686,235.572385
45,113.55165,0.0
46,113.638217,40.210825
47,114.206545,305.275984
48,115.097945,176.006438
49,116.380196,96.980064
50,118.32488,346.410162
51,121.708496,203.93931
52,124.562321,68.658708
53,126.350253,278.075758
54,127.35171,138.077078
55,142.716521,17.320508
56,144.201068,363.73067
57,144.458914,254.224788
58,146.694701,86.636495
59,149.100773,196.088628
60,150.132009,336.462745
61,150.852438,152.234948
62,153.739754,49.385634
63,154.597199,125.613424
64,155.628581,218.652193
65,157.487053,289.486965
66,173.293301,28.073104
67,174.196652,74.495539
68,177.245006,169.861999
69,180.095517,313.900471
70,180.544893,111.034773
71,180.856249,273.861065
72,181.189814,245.29048
73,181.626052,346.410162
74,182.869864,0.0
75,183.012466,145.385288
76,187.026002,205.432794
77,202.663111,333.805234
78,206.351359,227.708626
79,207.386956,17.320508
80,207.820345,82.131614
81,209.428992,363.73067
82,210.327739,58.857869
83,211.882948,185.792643
84,213.225413,259.730648
85,213.299895,118.934095
86,214.415439,291.513848
87,215.132406,150.74969
88,233.758878,279.655732
89,234.334436,139.164894
90,234.531647,242.034359
91,234.688687,318.981133
92,236.350579,105.6373
93,237.855432,29.600114
94,238.796082,0.0
95,240.012188,346.410162
96,241.594705,200.419406
97,242.948268,75.482986
98,246.901231,171.22385
99,264.106374,221.023967
100,265.57888,81.12322
101,266.337744,327.707603
102,267.103523,297.222534
103,267.999586,256.824482
104,268.29834,196.954881
105,270.845314,363.73067
106,271.326241,152.941497
107,271.720983,54.371173
108,274.231478,17.320508
109,275.132079,114.304701
110,300.0,0.0
111,300.0,29.038556
112,300.0,74.063049
113,300.0,105.083588
114,300.0,137.927653
115,300.0,172.083202
116,300.0,209.708805
117,300.0,246.525417
118,300.0,271.830215
119,300.0,306.97636
120,300.0,346.410162
