node_id,x,y
0,0.0,0.0
1,0.0,49.516976
2,0.0,52.541575
3,0.0,88.102647
4,0.0,130.803592
5,0.0,176.061959
6,0.0,223.185413
7,0.0,248.079541
8,0.0,267.101956
9,0.0,313.651549
10,0.0,346.410162
11,17.095427,324.033503
12,20.479054,122.2806
13,27.198407,139.57568
14,29.456781,89.881353
15,30.008607,47.288995
16,34.254857,363.73067
17,36.302645,224.951933
18,42.041234,266.434275
19,42.752396,17.320508
20,44.067285,63.502641
21,45.012692,305.080914
22,46.816586,193.50446
23,49.005062,147.879542
24,52.559678,288.698128
25,52.799641,0.0
26,53.705423,214.264251
27,56.415304,178.680108
28,62.159214,19.709443
29,63.755809,328.511244
30,66.213567,249.734453
31,73.390781,100.209471
32,75.582418,188.673935
33,76.895748,346.410162
34,77.38394,17.320508
35,78.624407,120.843904
36,81.612219,250.862489
37,87.231336,163.644087
38,87.609961,214.788205
39,98.178187,290.929018
40,101.663729,40.360387
41,104.646633,228.805781
42,105.01264,18.475654
43,105.756845,95.137688
44,106.337989,363.73067
45,106.927621,345.77028
46,111.135994,267.337973
47,117.786578,115.706105
48,119.332003,317.709202
49,123.780061,60.593353
50,124.174226,162.835457
51,128.198049,0.0
52,130.730614,142.997659
53,134.839315,216.136706
54,135.953963,346.410162
55,142.834301,267.069322
56,144.070178,131.586993
57,145.078787,363.73067
58,146.106511,72.645662
59,150.640782,40.209919
60,151.802026,153.38074
61,155.297562,285.751264
62,157.925164,194.206473
63,158.284275,329.666176
64,163.375401,17.320508
65,163.494649,312.558717
66,165.247829,211.517502
67,165.502153,0.0
68,166.519716,150.722896
69,169.01452,238.619696
70,169.465495,174.870519
71,169.634219,97.195902
72,170.269339,211.076893
73,172.288135,346.410162
74,176.484695,82.034652
75,193.091743,275.277974
76,194.235805,43.972888
77,194.835394,363.73067
78,201.602295,188.125239
79,202.886545,223.339626
80,203.291962,17.320508
81,206.499155,40.552171
82,207.106018,156.586604
83,208.871166,289.844987
84,213.219541,88.69366
85,214.94197,126.639675
86,218.018032,313.418059
87,226.151378,259.615646
88,228.283659,131.135876
89,228.843671,206.608155
90,235.120916,0.0
91,235.824006,115.011336
92,239.860934,30.037585
93,240.207487,54.696548
94,241.132941,177.895656
95,243.348848,346.410162
96,247.392396,278.434536
97,251.66608,233.663096
98,253.268136,326.634681
99,255.737349,300.992167
100,259.835981,172.321674
101,263.503243,35.968872
102,271.585542,114.425847
103,273.789505,239.304327
104,275.666016,363.73067
105,276.964801,82.360843
106,278.862887,17.320508
107,282.788262,183.167505
108,283.410059,249.662121
109,286.841442,301.18618
110,300.0,0.0
111,300.0,23.561479
112,300.0,86.153854
113,300.0,87.307565
114,300.0,152.715641
115,300.0,162.190426
116,300.0,217.026155
117,300.0,228.008127
118,300.0,291.050916
119,300.0,304.152046
120,300.0,346.410162
