node_id,x,y
0,0.0,0.0
1,0.0,32.275737
2,0.0,76.693072
3,0.0,97.512995
4,0.0,139.526516
5,0.0,178.838566
6,0.0,203.02438
7,0.0,245.705476
8,0.0,284.926785
9,0.0,314.042362
10,0.0,346.410162
11,22.699837,17.320508
12,24.460801,363.73067
13,24.955696,321.636634
14,26.009136,196.153051
15,27.329523,44.187722
16,28.271616,262.80438
17,29.115468,119.061866
18,30.95578,82.533005
19,31.058398,302.650064
20,31.514971,155.898696
21,35.778966,229.183025
22,54.831517,103.035006
23,55.098379,346.410162
24,55.940985,34.897892
25,56.649051,67.780572
26,57.395074,239.064908
27,59.664205,278.688278
28,59.76972,309.8557
29,60.373496,172.7309
30,60.701905,0.0
31,65.67961,216.011603
32,68.183386,135.321292
33,85.673987,17.320508
34,86.747554,85.954733
35,88.314663,122.12379
36,89.6607,337.155142
37,89.8811,294.322035
38,92.248173,55.479724
39,92.768154,186.148353
40,94.493355,263.332259
41,94.530679,162.937967
42,97.384678,226.129104
43,97.96608,363.73067
44,111.796622,305.030399
45,113.273532,29.372433
46,114.096712,139.394035
47,115.370391,346.410162
48,115.668519,101.356067
49,115.754407,278.493839
50,115.874087,61.624306
51,116.008892,175.19141
52,123.194269,0.0
53,123.931449,214.602016
54,125.51872,241.011646
55,143.037696,197.911432
56,144.336564,218.363511
57,146.732458,325.268365
58,146.767747,17.320508
59,147.481215,53.972663
60,150.283432,85.394097
61,152.824677,260.663141
62,153.556525,363.73067
63,154.673513,119.891635
64,155.439614,161.449378
65,155.827023,299.572093
66,172.83935,28.731598
67,175.672289,106.994004
68,176.132001,67.907544
69,176.135527,214.666193
70,180.374404,0.0
71,183.487685,304.956706
72,183.707938,245.67913
73,184.434684,346.410162
74,184.572775,273.198519
75,184.728057,175.578631
76,184.846929,143.980779
77,202.016587,86.064411
78,202.389792,333.165116
79,202.549577,49.060779
80,203.863273,260.39312
81,207.839329,124.905951
82,211.051409,295.581802
83,211.174388,363.73067
84,213.317129,156.694163
85,214.149152,223.634137
86,214.527074,195.8435
87,214.625816,17.320508
88,233.417135,346.410162
89,235.198733,0.0
90,235.505212,39.4002
91,237.169366,98.087018
92,237.93459,317.015759
93,241.908946,140.37832
94,242.395819,179.252906
95,242.606431,280.645381
96,243.118193,214.741839
97,246.943851,242.059573
98,247.355978,76.587514
99,263.866574,301.345457
100,264.097006,363.73067
101,265.199913,231.745067
102,266.407857,326.582349
103,270.280369,190.441205
104,270.407397,17.320508
105,271.175779,265.696656
106,271.695724,117.532627
107,273.778017,44.481575
108,276.92227,92.473478
109,277.489796,152.301215
110,300.0,0.0
111,300.0,27.62736
112,300.0,71.850188
113,300.0,106.350882
114,300.0,133.814659
115,300.0,179.756239
116,300.0,215.377434
117,300.0,249.362486
118,300.0,275.811297
119,300.0,315.446784
120,300.0,346.410162
