,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.138439286791254e-06,0.0026717857860972414,0.002137809991836548,27.414094924926758,2279.12890625,0.9516686797142029
Validation,9.580616278981324e-06,0.00309525706185792,0.002448473358526826,264.4001770019531,23394.021484375,0.9388344287872314
Test,7.83746872912161e-06,0.0027995479508523533,0.0022126869298517704,444.44757080078125,40764.15234375,0.9542104005813599
