Architecture,Architecture_Key,Seed,Input_Dim,Graph_Feature_Dim,Epochs_Completed,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3,gcn3,73,9,12,900,0.0537591940164566,0.0028599229923399663,0.002372206887230277,0.945590615272522,0.002815438311852995,0.0022790846414864063,0.9450529217720032,0.0028413005382410044,0.0023944613058120012,0.5004479885101318
