Architecture,Architecture_Key,Seed,Input_Dim,Graph_Feature_Dim,Epochs_Completed,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3 Residual Narrow LR Retune,gcn3_residual,202,9,12,900,0.06620060086250305,0.0031637706696055995,0.0025868338998407125,0.930031955242157,0.0032443027492968252,0.002659831428900361,0.9338091611862183,0.003245930952444127,0.0028394064866006374,0.3480340242385864
