Architecture,Architecture_Key,Seed,Split_Seed,Input_Dim,Graph_Feature_Dim,Loss_Name,Huber_Beta,Epochs_Completed,Best_Epoch,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3,gcn3,101,11,9,12,mse,0.75,315,15,0.05650914594531059,0.002943735880727956,0.002347564324736595,0.9390684366226196,0.0029633352785403953,0.0023313453420996666,0.9386309385299683,0.0028048010754094486,0.0023885047994554043,0.513200044631958
