Architecture,Architecture_Key,Seed,Input_Dim,Graph_Feature_Dim,Epochs_Completed,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2,Output_Dir
GCN-3 Residual Retuned,gcn3_residual,42,9,12,900,0.06460098832845688,0.0030889215200007344,0.0024764013942331076,0.939084529876709,0.0028022070646808468,0.0021694640163332224,0.9541233777999878,0.0032297244843643488,0.002819746732711792,0.35452812910079956,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_residual_retuned/run_20260703_121447/per_model/gcn3_residual/run_20260703_123232
