,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.517419362557121e-06,0.002741791268962158,0.0021903098095208406,62.82331848144531,21620.103515625,0.948813259601593
Validation,8.40138272906188e-06,0.0028985138828478774,0.0023680240847170353,462.01116943359375,39925.4140625,0.9526326656341553
Test,7.211571755760815e-06,0.0026854369766875588,0.002210859442129731,39.117801666259766,799.6626586914062,0.9528773427009583
