,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,6.362325621012133e-06,0.002522365084798815,0.002043891930952668,34.89372634887695,6758.4296875,0.9569234251976013
Validation,9.661043804953806e-06,0.0031082219684176043,0.0024377312511205673,244.50863647460938,20871.6796875,0.9383209347724915
Test,8.837707355269231e-06,0.0029728281745282944,0.0023723714984953403,1038.95361328125,99475.5546875,0.948366641998291
