,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,1.905028875626158e-05,0.00436466364755196,0.0033810241147875786,88.94416809082031,26687.20703125,0.871018648147583
Validation,2.588497409306001e-05,0.005087727792744027,0.0038413172587752342,1061.7288818359375,98788.2109375,0.8347424268722534
Test,1.5177868590399157e-05,0.0038958784106282317,0.0030691020656377077,171.7642364501953,8429.119140625,0.9113248586654663
