Architecture,Architecture_Key,Seed,Input_Dim,Graph_Feature_Dim,Epochs_Completed,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3 Residual,gcn3_residual,11,9,12,900,0.058790046721696854,0.003002557523080769,0.0024038339033722878,0.9366090893745422,0.0029629072534115607,0.002387336455285549,0.9386486411094666,0.0029862191147692735,0.002572357654571533,0.4481898546218872
