Architecture,Architecture_Key,Seed,Split_Seed,Input_Dim,Graph_Feature_Dim,Loss_Name,Huber_Beta,Epochs_Completed,Best_Epoch,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2,Output_Dir
GCN-3,gcn3,73,42,9,12,mse,0.75,344,44,0.0645995831489563,0.0030888878067092274,0.0023653125390410423,0.9390859007835388,0.002885401336967829,0.0022671492770314217,0.9513589143753052,0.003358927183544188,0.0029709823429584503,0.30185192823410034,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_42/per_model/member_seed_73
