Architecture,Architecture_Key,Seed,Split_Seed,Input_Dim,Graph_Feature_Dim,Loss_Name,Huber_Beta,Epochs_Completed,Best_Epoch,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3,gcn3,202,42,9,12,mse,0.75,337,37,0.06365167319774628,0.0030661415339192717,0.0023482295218855143,0.9399797320365906,0.0028960517063193413,0.002298622624948621,0.9509991407394409,0.0029077037270371087,0.0023573050275444984,0.4768253564834595
