,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,6.870183369755978e-06,0.0026211034641455836,0.0021103383041918278,36.37419891357422,6246.1572265625,0.9534848928451538
Validation,9.401223906024825e-06,0.0030661415339192717,0.0023482295218855143,214.21737670898438,17453.05859375,0.9399797320365906
Test,8.387115485675167e-06,0.0028960517063193413,0.002298622624948621,742.33837890625,69828.5,0.9509991407394409
