Architecture,Architecture_Key,Seed,Input_Dim,Graph_Feature_Dim,Epochs_Completed,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3 Residual,gcn3_residual,73,9,12,900,0.05491830080747604,0.002890589999427203,0.002455011708661914,0.9444174766540527,0.002915171333887128,0.0023097344674170017,0.9410911202430725,0.002767218772797732,0.002155190333724022,0.5261582136154175
