,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,8.216976311814506e-06,0.0028665268726831266,0.0022900598123669624,61.08436584472656,15986.48046875,0.9459922313690186
Validation,8.355510544788558e-06,0.002890589999427203,0.002455011708661914,18.66565704345703,236.03387451171875,0.9444174766540527
Test,8.498223905917257e-06,0.002915171333887128,0.0023097344674170017,398.32098388671875,36616.0703125,0.9410911202430725
