,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,6.8004637796548195e-06,0.0026077698862543106,0.0020927905570715666,38.24526596069336,8303.328125,0.9539569616317749
Validation,9.541227882436942e-06,0.0030888878067092274,0.0023653125390410423,77.28018188476562,4076.31103515625,0.9390859007835388
Test,8.325540875375737e-06,0.002885401336967829,0.0022671492770314217,1040.8204345703125,100313.3515625,0.9513589143753052
