Variant,Uses_Domain_Weights,Seed,OOD_Fraction,Validation_Fraction,Weight_Strength,Epochs_Completed,Best_Epoch,Best_Validation_Loss,Train_RMSE,Train_MAE,Train_R2,Validation_RMSE,Validation_MAE,Validation_R2,OOD_Holdout_RMSE,OOD_Holdout_MAE,OOD_Holdout_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2,Train_Bias,Validation_Bias,OOD_Holdout_Bias,Prediction_Bias
control,False,11,0.1,0.1,0.0,307,7,0.049066131114959714,0.0029002553075092655,0.002306160284206271,0.9439193606376648,0.002712818161975771,0.0021922201849520206,0.94715416431427,0.002485429787534788,0.0021053990349173546,0.3420467972755432,0.003256587919563515,0.0028499572072178125,0.3437459468841553,-0.0003777653619181365,-0.00018829372129403055,-0.0003269183507654816,-0.002324154833331704
