,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2,Bias
Train,8.411480848735664e-06,0.0029002553075092655,0.002306160284206271,108.6391830444336,25963.51953125,0.9439193606376648,-0.0003777653619181365
Validation,7.3593823799456e-06,0.002712818161975771,0.0021922201849520206,17.897472381591797,356.83477783203125,0.94715416431427,-0.00018829372129403055
OOD_Holdout,6.177361228765221e-06,0.002485429787534788,0.0021053990349173546,5.760158061981201,17.36040687561035,0.3420467972755432,-0.0003269183507654816
Prediction,1.0605364877847023e-05,0.003256587919563515,0.0028499572072178125,7.829405784606934,17.989534378051758,0.3437459468841553,-0.002324154833331704
