epoch,train_loss,val_loss,val_mae,val_r2
1,0.2790614565213521,0.23173777759075165,0.47774896025657654,-107.11187744140625
2,0.207681761847602,0.18178348243236542,0.42243191599845886,-83.74691772460938
3,0.1588731656471888,0.1298147514462471,0.35579127073287964,-59.44380187988281
4,0.10561315053039128,0.07315646484494209,0.26480039954185486,-32.97909164428711
5,0.05579276258746783,0.03413880057632923,0.17686745524406433,-14.791863441467285
6,0.022535003825194307,0.007875269744545221,0.07329051196575165,-2.6185848712921143
7,0.006200831021285719,0.0029477319039870054,0.04596611112356186,-0.4463268518447876
8,0.006017877616816097,0.004211870138533413,0.055987775325775146,-1.072049856185913
9,0.005739603062263793,0.0026988055324181914,0.043431274592876434,-0.3175485134124756
10,0.004701557892581655,0.0026468471623957157,0.04337123781442642,-0.2592722177505493
11,0.004695576046490007,0.00268344022333622,0.04345542564988136,-0.27361273765563965
12,0.0048109003497908516,0.0025488478131592274,0.04291636124253273,-0.22457802295684814
13,0.004642091018872129,0.0025521732168272138,0.0429571308195591,-0.22437691688537598
14,0.004596678281409873,0.0025371364317834377,0.04279804602265358,-0.22079706192016602
15,0.004629118212809165,0.00253448000876233,0.04279852285981178,-0.2187861204147339
16,0.0045558553667635554,0.002529317804146558,0.042742032557725906,-0.2170335054397583
17,0.004576096518172158,0.0025334670790471137,0.04282469302415848,-0.21606266498565674
18,0.0045755795177279245,0.002555541694164276,0.04296499118208885,-0.22179460525512695
19,0.004707542920692099,0.0025508514954708517,0.042937327176332474,-0.21978020668029785
20,0.004680418913873534,0.0025367284542880952,0.042324747890233994,-0.22886037826538086
21,0.004710363767420252,0.0025116049218922853,0.042502377182245255,-0.21139073371887207
22,0.0045388251956966184,0.002527743694372475,0.042795903980731964,-0.2102903127670288
23,0.004806798468861315,0.0025733481161296368,0.04298761859536171,-0.2258923053741455
24,0.004631272827585538,0.0025006309733726084,0.04255206510424614,-0.20247018337249756
25,0.00474061017545561,0.0024960560840554535,0.04240918159484863,-0.20328772068023682
26,0.004562138644461002,0.002530099416617304,0.04278215393424034,-0.20837581157684326
27,0.004735535230591065,0.0024964222102425992,0.04257321357727051,-0.19731032848358154
28,0.0045336726276824875,0.002483707561623305,0.04239187389612198,-0.19537580013275146
29,0.004683920208157765,0.002482360345311463,0.04244528338313103,-0.19235265254974365
30,0.0045995992453147965,0.002514077234081924,0.04267150163650513,-0.20043230056762695
31,0.00475265442704161,0.0024820789112709463,0.04210963100194931,-0.1994684934616089
32,0.004608017767572569,0.002479151065926999,0.04245515540242195,-0.18803715705871582
33,0.004713682613025109,0.002555005718022585,0.042777128517627716,-0.21421051025390625
34,0.004615277233016159,0.002459636307321489,0.042204998433589935,-0.18366563320159912
35,0.004579740136654841,0.002456721616908908,0.04212866351008415,-0.18348169326782227
