,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,6.085715540393721e-06,0.002466924307795787,0.0019777000416070223,45.89533615112305,10899.2548828125,0.959750235080719
Validation,9.98271661956096e-06,0.0031595437359784972,0.0026044384576380253,27.749980926513672,548.682373046875,0.9302188158035278
Test,1.0541346455283929e-05,0.003246743977477117,0.0026153260841965675,1151.2149658203125,109989.546875,0.9337095022201538
