node_id,x,y
0,0.0,0.0
1,0.0,31.277438
2,0.0,81.169831
3,0.0,111.410161
4,0.0,142.65925
5,0.0,175.650633
6,0.0,219.43509
7,0.0,250.747699
8,0.0,265.226953
9,0.0,314.423503
10,0.0,346.410162
11,16.428064,322.469256
12,18.140091,83.750144
13,18.564098,17.320508
14,19.619531,120.347033
15,22.003467,187.151776
16,27.344841,266.876036
17,34.321124,221.447071
18,36.642238,61.436427
19,37.040913,153.820756
20,39.489004,363.73067
21,40.190022,283.595111
22,45.607618,186.829936
23,48.290289,315.393548
24,48.84501,0.0
25,50.738561,233.734496
26,57.602514,139.497581
27,58.707233,198.855176
28,61.268295,346.410162
29,61.646262,288.168246
30,63.688737,32.158882
31,68.065447,67.939612
32,71.244061,93.185279
33,75.377002,214.028566
34,79.264813,255.444937
35,81.940729,97.360389
36,83.795824,294.385707
37,84.175421,317.264758
38,89.839243,363.73067
39,90.714204,114.485071
40,95.164858,17.320508
41,98.168414,188.024267
42,100.700067,41.865503
43,104.508233,159.911856
44,105.445952,196.815983
45,112.85439,263.183798
46,115.938627,48.365702
47,117.351285,161.942034
48,120.645656,148.267923
49,122.86748,106.064582
50,126.333332,252.624797
51,132.356302,0.0
52,132.451687,55.518693
53,133.704071,305.310114
54,133.749159,346.410162
55,135.588899,341.150199
56,141.32252,17.320508
57,141.588129,180.230449
58,142.544576,64.947464
59,148.774792,363.73067
60,153.415831,228.976694
61,153.936321,294.925424
62,155.016828,149.149121
63,156.06801,72.11068
64,156.177567,253.103843
65,162.862929,127.211922
66,167.022594,247.531165
67,174.310534,140.0924
68,176.594964,278.490414
69,177.825667,346.410162
70,181.842446,0.0
71,183.60791,104.117777
72,184.384877,218.388645
73,185.142559,36.785867
74,185.625908,314.635769
75,189.228379,56.825495
76,193.949286,181.959238
77,202.89191,64.094249
78,203.78326,178.591281
79,204.453577,236.078335
80,210.547918,295.068934
81,211.837257,264.262988
82,211.89632,94.134115
83,212.948409,150.773179
84,214.242941,17.320508
85,214.95221,363.73067
86,217.755957,112.904553
87,219.89918,330.605701
88,227.739071,129.146262
89,230.021447,176.153027
90,234.933305,203.792588
91,237.666008,312.677487
92,239.98059,346.410162
93,240.397309,245.010731
94,241.294548,0.0
95,245.816692,282.912384
96,248.449207,23.338091
97,249.818226,94.68936
98,254.620427,82.619436
99,262.040717,210.642982
100,263.531183,169.588196
101,263.66014,289.402735
102,268.065269,85.543701
103,269.808367,331.436531
104,275.039926,190.67943
105,279.500153,63.908134
106,279.586962,363.73067
107,280.765476,122.379006
108,282.381724,266.275933
109,282.607825,17.320508
110,300.0,0.0
111,300.0,37.912471
112,300.0,76.366836
113,300.0,115.471782
114,300.0,152.932691
115,300.0,162.617533
116,300.0,200.775287
117,300.0,236.960426
118,300.0,282.324002
119,300.0,311.772492
120,300.0,346.410162
