,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,8.381131010537501e-06,0.0028950183091886487,0.0023011555895209312,48.61872482299805,9395.361328125,0.94293212890625
Validation,8.3007962530246e-06,0.002881110246593247,0.002258884720504284,557.182861328125,51915.515625,0.9531997442245483
Test,7.618653398822062e-06,0.0027601908265230614,0.002191380364820361,29.450180053710938,758.9480590820312,0.9502173066139221
