Architecture,Architecture_Key,Seed,Input_Dim,Graph_Feature_Dim,Epochs_Completed,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3 Residual Narrow LR Retune,gcn3_residual,101,9,12,900,0.05652084544301033,0.002881110246593247,0.002258884720504284,0.9531997442245483,0.0027601908265230614,0.002191380364820361,0.9502173066139221,0.002532178348440345,0.0020535860676318407,0.6032335758209229
