,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,5.721513389289612e-06,0.002391968517620918,0.0018978803418576717,90.5713119506836,25788.634765625,0.9623941779136658
Validation,8.236623216362204e-06,0.002869951779448952,0.002378382720053196,18.147798538208008,205.86251831054688,0.9452083110809326
Test,9.449472599953879e-06,0.0030739994469670745,0.002519336063414812,1508.99169921875,145858.171875,0.9344971776008606
