Variant,Uses_Domain_Weights,Seed,OOD_Fraction,Validation_Fraction,Weight_Strength,Epochs_Completed,Best_Epoch,Best_Validation_Loss,Train_RMSE,Train_MAE,Train_R2,Validation_RMSE,Validation_MAE,Validation_R2,OOD_Holdout_RMSE,OOD_Holdout_MAE,OOD_Holdout_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2,Train_Bias,Validation_Bias,OOD_Holdout_Bias,Prediction_Bias
control,False,73,0.1,0.1,0.0,305,5,0.04787561483681202,0.0028671678674092958,0.0022800008300691843,0.9451916813850403,0.0026797049383584038,0.0021253416780382395,0.9484363794326782,0.002463021647230301,0.0021048292983323336,0.35385727882385254,0.002884790876718063,0.002465791068971157,0.485038161277771,1.900635106721893e-05,0.00021143675257917494,7.023911894066259e-05,-0.0018197627505287528
