Architecture,Architecture_Key,Seed,Split_Seed,Input_Dim,Graph_Feature_Dim,Loss_Name,Huber_Beta,Epochs_Completed,Best_Epoch,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2,Output_Dir
GCN-3,gcn3,73,202,9,12,mse,0.75,317,17,0.06601337283849716,0.003159294010732997,0.0026085590943694115,0.9302298426628113,0.003117858747671191,0.0024691626895219088,0.9388680458068848,0.0032203450865287754,0.002734029432758689,0.3582717180252075,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_202/per_model/member_seed_73
