,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,8.293418432003818e-06,0.002879829583847596,0.002262437716126442,45.47694396972656,7579.75830078125,0.9438487887382507
Validation,8.786150829109829e-06,0.002964144198433981,0.00240468792617321,367.651123046875,33645.1953125,0.9439065456390381
Test,8.118658115563449e-06,0.002849325905466668,0.0022496599704027176,1296.35107421875,126869.46875,0.9525675773620605
