,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.445076334988698e-06,0.0027285667180753886,0.002190442755818367,113.26492309570312,48164.34765625,0.9514498710632324
Validation,8.985505701275542e-06,0.0029975833101476166,0.0024126386269927025,42.459129333496094,1654.9068603515625,0.9368189573287964
Test,8.597963642387185e-06,0.0029322284430765596,0.0023355018347501755,57.670616149902344,2178.951904296875,0.9399125576019287
