,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,8.191985216399189e-06,0.002862164428609787,0.0022828984074294567,59.61418151855469,15356.1171875,0.9461565017700195
Validation,8.328115654876456e-06,0.0028858474760244095,0.002455094363540411,18.566675186157227,231.21388244628906,0.9445996880531311
Test,8.309151780849788e-06,0.002882559935343893,0.0022756410762667656,366.7187805175781,33467.87890625,0.9424017667770386
